dim,num_covariate_features,regularization,time_limit,n_train,n_test,holdout_percent,kernel_degree,kernel_noise,num_lambda,num_alpha,trial,best_lambda_SPOplus,best_alpha_SPOplus,spo_loss_SPOplus,least_square_loss_SPOplus,cal_avg_gap_SPOplus,cal_num_of_inf_or_unbd_SPOplus,best_lambda_LSE,best_alpha_LSE,spo_loss_LSE,least_square_loss_LSE,cal_avg_gap_LSE,cal_num_of_inf_or_unbd_LSE,best_lambda_SPOplus_LSE,best_alpha_SPOplus_LSE,spo_loss_SPOplusLSE,least_square_loss_SPOplusLSE,cal_avg_gap_SPOplus_LSE,cal_num_of_inf_or_unbd_SPOplus_LSE
5,5,lasso,120,100,10000,0.25,1,0,10,10,0,1.0000000000000004e-06,,0.003917729767602459,126.23384695342438,0.0,0,1.0000000000000004e-06,,-1.580957587066223e-17,5.411830235662311e-11,0.0,0,1.0000000000000004e-06,3.98107170553497e-05,7.441279725608379e-05,0.032209036675468004,0.0,0
5,5,lasso,120,100,10000,0.25,1,0,10,10,1,1.0000000000000004e-06,,3.2242249221548393e-06,103.67280406692905,0.0,0,1.0000000000000004e-06,,-4.3876013933186186e-17,7.042858667997986e-11,0.0,0,1.0000000000000004e-06,3.98107170553497e-05,0.00022731409658976264,0.04377362986718885,0.0,0
5,5,lasso,120,100,10000,0.25,1,0,10,10,2,3.98107170553497e-05,,0.004081339734944315,168.10534467804362,0.0,0,1.0000000000000004e-06,,-3.9612757518625586e-17,5.0156624482630336e-11,0.0,0,3.98107170553497e-05,0.009999999999999978,4.3775386192326235e-07,0.0007585807849102532,0.0,0
5,5,lasso,120,100,10000,0.25,1,0,10,10,3,1.0000000000000004e-06,,7.78678124771428e-06,115.05604927053695,0.0,0,1.0000000000000004e-06,,6.572520305780927e-18,6.821617288389342e-11,0.0,0,1.0000000000000004e-06,1.0000000000000004e-06,5.802882457217606e-10,7.091848082885084,0.0,0
5,5,lasso,120,100,10000,0.25,1,0,10,10,4,1.0000000000000004e-06,,3.1719553506869504e-06,123.47240143305497,0.0,0,1.0000000000000004e-06,,3.730349362740526e-18,5.4632703805796184e-11,0.0,0,1.0000000000000004e-06,1.0000000000000004e-06,9.528945647822163e-06,6.900094052034402,0.0,0
5,5,lasso,120,100,10000,0.25,1,0.5,10,10,0,1.0000000000000004e-06,,4.546167086533183,130.96701247715367,0.0,0,0.06309573444801915,,4.21706103132442,29.14024991322717,0.0,0,1.0000000000000004e-06,1.0000000000000004e-06,4.546071393459541,46.8739969811243,0.0,0
5,5,lasso,120,100,10000,0.25,1,0.5,10,10,1,0.00025118864315095774,,4.568191967056693,150.4147414975187,0.0,0,0.009999999999999978,,4.2408043954001435,28.77834071323129,0.0,0,0.00025118864315095774,2.5118864315095704,4.267586896008524,28.872663268108337,0.0,0
5,5,lasso,120,100,10000,0.25,1,0.5,10,10,2,0.06309573444801915,,4.4587486702743515,119.44755347451158,0.0,0,0.06309573444801915,,4.026272429769053,28.72338689730662,0.0,0,0.06309573444801915,0.009999999999999978,4.4535615885347575,35.81837548098995,0.0,0
5,5,lasso,120,100,10000,0.25,1,0.5,10,10,3,0.0015848931924611108,,4.559557789989384,282.4098256818854,0.0,0,0.009999999999999978,,4.1600263481169595,28.93327524231056,0.0,0,0.0015848931924611108,0.06309573444801915,4.481006936619517,30.552827056600517,0.0,0
5,5,lasso,120,100,10000,0.25,1,0.5,10,10,4,0.009999999999999978,,4.392433070467742,110.69026958486764,0.0,0,1.0000000000000004e-06,,4.044423661812937,28.54643744250125,0.0,0,0.009999999999999978,15.848931924611065,4.045965701606402,28.54987711818797,0.0,0
5,5,lasso,120,100,10000,0.25,2,0,10,10,0,3.98107170553497e-05,,0.18579548216022146,848.5042731543739,0.0,0,1.0000000000000004e-06,,0.09896286865018453,12.182342510679268,0.0,0,3.98107170553497e-05,2.5118864315095704,0.08866887734147781,12.177713114136802,0.0,0
5,5,lasso,120,100,10000,0.25,2,0,10,10,1,0.06309573444801915,,0.15779135530616872,886.3267741391555,0.0,0,1.0000000000000004e-06,,0.11625294692292298,13.55648777577519,0.0,0,0.06309573444801915,0.3981071705534959,0.07454271279725481,15.581324240553604,9.090909090909092,0
5,5,lasso,120,100,10000,0.25,2,0,10,10,2,0.009999999999999978,,0.08521963307233901,992.9872056924843,0.0,0,1.0000000000000004e-06,,0.11999248760799641,12.290194689201629,0.0,0,0.009999999999999978,15.848931924611065,0.10900565990278596,12.274916306082504,0.0,0
5,5,lasso,120,100,10000,0.25,2,0,10,10,3,0.009999999999999978,,0.06409739638575522,907.1166450158128,0.0,0,1.0000000000000004e-06,,0.0755267131661392,13.663141872603694,0.0,0,0.009999999999999978,2.5118864315095704,0.05827670374773155,13.6410830151196,0.0,0
5,5,lasso,120,100,10000,0.25,2,0,10,10,4,0.0015848931924611108,,0.11017537209186894,838.7162267244169,0.0,0,1.0000000000000004e-06,,0.13695905646112036,13.509478980074926,0.0,0,0.0015848931924611108,1.0000000000000004e-06,0.10969177242362725,270.1579807051489,0.0,0
5,5,lasso,120,100,10000,0.25,2,0.5,10,10,0,0.06309573444801915,,8.464019817234485,978.4844477620468,0.0,0,0.3981071705534959,,7.466558197539876,245.41236720807862,0.0,0,0.06309573444801915,0.3981071705534959,7.476865403601047,237.2077394807512,0.0,0
5,5,lasso,120,100,10000,0.25,2,0.5,10,10,1,0.06309573444801915,,7.421454343596661,1223.1755730743932,0.0,0,0.06309573444801915,,6.514127922588006,233.48866400139897,0.0,0,0.06309573444801915,2.5118864315095704,6.499010348233827,233.55908229573723,0.0,0
5,5,lasso,120,100,10000,0.25,2,0.5,10,10,2,0.009999999999999978,,7.246128348011999,1297.108806661634,0.0,0,1.0000000000000004e-06,,6.305151013374898,243.44254295837686,0.0,0,0.009999999999999978,2.5118864315095704,6.311706345150588,243.42110880328343,0.0,0
5,5,lasso,120,100,10000,0.25,2,0.5,10,10,3,0.0015848931924611108,,7.56663805744159,1136.3079883770322,0.0,0,1.0000000000000004e-06,,7.008384838648695,244.92660522597987,0.0,0,0.0015848931924611108,15.848931924611065,7.012631203936514,244.88195719022372,0.0,0
5,5,lasso,120,100,10000,0.25,2,0.5,10,10,4,0.06309573444801915,,7.299018178710434,947.9348102998633,0.0,0,0.3981071705534959,,6.597071496144291,248.44019764346197,0.0,0,0.06309573444801915,0.3981071705534959,6.66276333558886,238.68365946096685,18.181818181818183,0
5,5,lasso,120,100,10000,0.25,4,0,10,10,0,0.0,,10.076725696003509,2624340.97589687,0.0,0,1.0000000000000004e-06,,9.40521253794672,40260.57340256796,0.0,0,0.0,0.00025118864315095774,5.946755109133416,51806.96330431446,0.0,0
5,5,lasso,120,100,10000,0.25,4,0,10,10,1,0.0,,13.53967522598976,4072590.6663706508,0.0,0,1.0000000000000004e-06,,22.485158353278674,50255.24483359737,0.0,0,0.0,0.0,13.53967522598976,4072590.6663706508,0.0,0
5,5,lasso,120,100,10000,0.25,4,0,10,10,2,0.009999999999999978,,8.932965378328445,739183.387774019,0.0,0,2.5118864315095704,,11.808273772090534,57559.01419119458,0.0,0,0.009999999999999978,1.0000000000000004e-06,8.932965378328445,223353.00047681862,0.0,0
5,5,lasso,120,100,10000,0.25,4,0,10,10,3,0.009999999999999978,,8.783481972449387,1247117.4769323207,0.0,0,2.5118864315095704,,12.62854132739697,49714.124752932315,0.0,0,0.009999999999999978,1.0000000000000004e-06,8.783481972449387,146957.02147975116,0.0,0
5,5,lasso,120,100,10000,0.25,4,0,10,10,4,0.06309573444801915,,12.977902341047233,271086.3620137043,0.0,0,15.848931924611065,,28.396000038343594,65032.739432495684,0.0,0,0.06309573444801915,0.0015848931924611108,10.738577045387283,90739.75067442165,0.0,0
5,5,lasso,120,100,10000,0.25,4,0.5,10,10,0,0.06309573444801915,,51.86291639935575,354054.2576545139,0.0,0,15.848931924611065,,52.37156336927923,112643.01596680928,0.0,0,0.06309573444801915,0.009999999999999978,42.6251245809624,99662.6718744567,0.0,0
5,5,lasso,120,100,10000,0.25,4,0.5,10,10,1,0.06309573444801915,,60.67955176393369,317895.9851248273,0.0,0,1.0000000000000004e-06,,57.42663621921352,74865.00434914025,0.0,0,0.06309573444801915,0.3981071705534959,57.13639708847697,74838.92628078304,0.0,0
5,5,lasso,120,100,10000,0.25,4,0.5,10,10,2,0.009999999999999978,,50.90212335997711,752105.3767182444,0.0,0,1.0000000000000004e-06,,53.61328790315916,98994.2527577254,0.0,0,0.009999999999999978,6.309573444801932e-06,51.05786894072101,314242.5849861025,0.0,0
5,5,lasso,120,100,10000,0.25,4,0.5,10,10,3,0.009999999999999978,,59.98081904177455,1511824.6819529738,0.0,0,1.0000000000000004e-06,,59.96079189449451,101217.73489317684,0.0,0,0.009999999999999978,0.009999999999999978,51.66318297700903,100941.70297227899,0.0,0
5,5,lasso,120,100,10000,0.25,4,0.5,10,10,4,1.0000000000000004e-06,,39.36384273083116,1166835.2174745658,0.0,0,1.0000000000000004e-06,,37.56934488060382,92552.44112913449,0.0,0,1.0000000000000004e-06,0.06309573444801915,35.814284161035665,92735.10965338616,0.0,0
5,5,lasso,120,100,10000,0.25,6,0,10,10,0,0.0015848931924611108,,317.0165293714263,1768742935.4410152,0.0,0,15.848931924611065,,489.03399599845915,76385780.86748953,0.0,0,0.0015848931924611108,0.0,317.0165293714263,1768742935.4410152,0.0,0
5,5,lasso,120,100,10000,0.25,6,0,10,10,1,0.0015848931924611108,,193.24423464322632,566922915.8023671,0.0,0,1.0000000000000004e-06,,543.3556944021808,58450379.08253966,0.0,0,0.0015848931924611108,0.0,193.24423464322632,566922915.8023671,0.0,0
5,5,lasso,120,100,10000,0.25,6,0,10,10,2,0.06309573444801915,,541.6596835242322,208931330.09811318,0.0,0,1.0000000000000004e-06,,593.3979308777572,51301262.49974209,0.0,0,0.06309573444801915,0.00025118864315095774,358.6725818514333,56009036.581693195,0.0,0
5,5,lasso,120,100,10000,0.25,6,0,10,10,3,0.0,,260.2582222912349,2298135097.164657,0.0,0,15.848931924611065,,367.0789187753619,51905935.53376721,0.0,0,0.0,0.0015848931924611108,231.65634558605606,51683488.98415554,0.0,0
5,5,lasso,120,100,10000,0.25,6,0,10,10,4,0.00025118864315095774,,393.1255671145345,1020976875.2680829,0.0,0,1.0000000000000004e-06,,543.9897297629336,49766998.311198965,0.0,0,0.00025118864315095774,6.309573444801932e-06,295.9731652734745,76365938.11707398,0.0,0
5,5,lasso,120,100,10000,0.25,6,0.5,10,10,0,0.009999999999999978,,526.4527597571839,650802768.2665775,0.0,0,1.0000000000000004e-06,,714.9028712363951,63709699.1300936,0.0,0,0.009999999999999978,0.0015848931924611108,589.5994189242924,63816790.05833478,0.0,0
5,5,lasso,120,100,10000,0.25,6,0.5,10,10,1,0.009999999999999978,,536.1707530232542,528324195.02415276,0.0,0,1.0000000000000004e-06,,838.9875530411193,82197370.26370373,0.0,0,0.009999999999999978,6.309573444801932e-06,519.8538990468631,120805602.76017167,0.0,0
5,5,lasso,120,100,10000,0.25,6,0.5,10,10,2,0.0015848931924611108,,676.0281300486567,771142571.8174659,0.0,0,1.0000000000000004e-06,,852.5127677715044,59024668.76432274,0.0,0,0.0015848931924611108,0.00025118864315095774,612.4808015367827,60524893.03219527,0.0,0
5,5,lasso,120,100,10000,0.25,6,0.5,10,10,3,0.06309573444801915,,844.3720980916221,146047353.74949703,0.0,0,1.0000000000000004e-06,,727.9487311004162,60501409.61309208,0.0,0,0.06309573444801915,0.06309573444801915,722.1522352459205,60504318.582703374,0.0,0
5,5,lasso,120,100,10000,0.25,6,0.5,10,10,4,0.06309573444801915,,558.2274425627994,961387712.8197088,0.0,0,1.0000000000000004e-06,,704.7071034797733,63454506.476038,0.0,0,0.06309573444801915,0.00025118864315095774,516.2762469025508,66696541.48079605,0.0,0
5,5,lasso,120,100,10000,0.25,8,0,10,10,0,0.009999999999999978,,8613.444404963378,597302988684.2341,0.0,0,1.0000000000000004e-06,,19194.6952285829,49504080249.11225,0.0,0,0.009999999999999978,1.0000000000000004e-06,7161.6448904008585,57793353221.18558,0.0,0
5,5,lasso,120,100,10000,0.25,8,0,10,10,1,3.98107170553497e-05,,6651.938880181997,5340171549271.057,0.0,0,1.0000000000000004e-06,,16498.786327001402,77474587522.6836,0.0,0,3.98107170553497e-05,0.0,6651.938880181997,5340171549271.057,0.0,0
5,5,lasso,120,100,10000,0.25,8,0,10,10,2,1.0000000000000004e-06,,7961.526470019402,650952956773.7902,0.0,0,1.0000000000000004e-06,,20732.5134701831,42771639322.15963,0.0,0,1.0000000000000004e-06,6.309573444801932e-06,5168.1545435157,43657097842.25989,0.0,0
5,5,lasso,120,100,10000,0.25,8,0,10,10,3,0.06309573444801915,,8750.561718917357,235267393749.0147,0.0,0,1.0000000000000004e-06,,12224.066060477797,52322031637.28885,0.0,0,0.06309573444801915,3.98107170553497e-05,8552.095168899636,52731828772.07377,0.0,0
5,5,lasso,120,100,10000,0.25,8,0,10,10,4,0.009999999999999978,,7409.336793386359,381327001415.0386,0.0,0,1.0000000000000004e-06,,16598.10227093841,55402874670.59256,0.0,0,0.009999999999999978,6.309573444801932e-06,6582.285119043442,56316868960.065475,0.0,0
5,5,lasso,120,100,10000,0.25,8,0.5,10,10,0,0.06309573444801915,,10047.484736835811,933227731256.4126,0.0,0,1.0000000000000004e-06,,18901.108770482184,67092941123.46782,0.0,0,0.06309573444801915,0.0,10047.484736835811,933227731256.4126,0.0,0
5,5,lasso,120,100,10000,0.25,8,0.5,10,10,1,0.06309573444801915,,14759.14800901598,139492500935.8568,0.0,0,1.0000000000000004e-06,,23950.309408502726,52275147624.76192,0.0,0,0.06309573444801915,1.0000000000000004e-06,14603.272638557091,66863657126.597206,0.0,0
5,5,lasso,120,100,10000,0.25,8,0.5,10,10,2,0.0015848931924611108,,13963.848073542353,295784276030.373,0.0,0,15.848931924611065,,20464.971415617714,82619656801.97852,0.0,0,0.0015848931924611108,0.0,13963.848073542353,295784276030.373,0.0,0
5,5,lasso,120,100,10000,0.25,8,0.5,10,10,3,0.009999999999999978,,18017.422074754686,436367125930.86365,0.0,0,1.0000000000000004e-06,,19561.93788187315,75342758111.67264,0.0,0,0.009999999999999978,1.0000000000000004e-06,16403.987498253027,85206460314.82257,0.0,0
5,5,lasso,120,100,10000,0.25,8,0.5,10,10,4,0.06309573444801915,,14520.184068244498,179165933949.85327,0.0,0,1.0000000000000004e-06,,17226.959263489465,65677719190.52253,0.0,0,0.06309573444801915,6.309573444801932e-06,9838.530126600432,75147237682.05443,0.0,0
